pid,wave,rfinc,jbhrs,jbsat2x,jbsat4x,jbsat6x,jbsat7x,jbsat,age,union,unionm,jobop,ten,soc1x,soc2x,soc3x,soc4x,soc5x,soc6x,soc7x,soc8x,soc9x,reg1x,reg2x,reg3x,reg4x,reg5x,reg6x,reg7x,reg8x,reg9x,reg10x,reg11x,reg12x,hourlypay,logpay,female,sest,mest,lest,npermj,parth
16502698,2,14470.64,12,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,47,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.7689533,1.9123465,1,1,1,0,1,1
16502698,3,19762.236,25,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,48,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.117271,1.6326213,1,0,0,1,0,1
16502698,4,15080.87,25,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,49,1.0,0.0,1.0,2,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.496877,1.5033832,1,1,1,0,0,1
16502728,8,18933.592,10,5,6,6,6,6,17,0.0,,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4732965,0.38750243,1,1,0,0,0,1
16502728,12,27524.832,37,3,not satis/dissat       ,3,3,3,21,0.0,,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8376844,1.0429884,1,1,0,0,1,0
16502728,13,33195.242,36,6,2,not satis/dissat       ,5,5,22,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.596433,1.5252806,1,0,0,1,1,0
16502728,16,22860.117,37,6,6,6,6,6,25,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0287356,1.6151686,1,0,0,1,0,0
16502728,18,14828.681,40,6,6,6,5,6,27,1.0,1.0,0.0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1070657,1.630625,1,0,0,1,0,0
16502752,10,25627.203,40,6,6,6,6,6,17,,,1.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5427213,0.9332349,1,0,1,0,0,0
16502752,11,27107.85,35,6,5,6,6,6,18,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0617998,1.1190029,1,0,0,1,1,0
16502752,12,27524.832,40,2,2,6,6,6,19,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4106784,1.2269112,1,0,1,0,0,0
16502787,11,27107.85,40,completely satis       ,3,5,5,5,16,,,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.777778,1.0216513,0,0,1,0,1,0
16502787,13,33195.242,35,3,not satis/dissat       ,5,5,6,18,1.0,0.0,1.0,2,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.56087,0.940347,0,0,0,1,0,0
16502787,14,29190.994,37,2,6,6,6,6,19,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1413307,1.1446465,0,0,0,1,0,0
16502787,15,31178.451,37,5,completely satis       ,5,not satis/dissatis     ,5,20,1.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6020434,1.2815013,0,0,0,1,0,0
16502787,16,14769.139,37,6,completely satis       ,6,5,6,21,1.0,0.0,1.0,2,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.153988,1.1486677,0,0,0,1,0,0
16506022,1,10288.555,40,not satis/dissat       ,completely satis       ,completely satis       ,not satis/dissatis     ,completely satis       ,28,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.481503,1.2474641,0,0,1,0,0,0
16506022,2,12937.443,40,2,6,completely satis       ,6,6,29,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3771524,1.4763983,0,0,1,0,0,0
16506022,3,15797.962,38,6,completely satis       ,completely satis       ,6,completely satis       ,30,0.0,0.0,1.0,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.436069,1.861918,0,0,1,0,0,0
16506022,4,16788.521,38,6,5,6,6,completely satis       ,31,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.1361656,1.9651756,0,0,1,0,0,0
16506022,5,16280.298,37,3,6,completely satis       ,6,completely satis       ,32,0.0,0.0,1.0,4,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.669875,2.1598544,0,0,1,0,0,0
16506022,6,16365.738,38,not satis at all       ,6,completely satis       ,completely satis       ,5,33,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.970088,1.7867616,0,0,1,0,0,0
16506022,7,14525.353,48,6,completely satis       ,5,3,6,34,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1097064,1.8098787,0,0,1,0,0,0
16506022,8,15912.864,50,5,not satis at all       ,3,2,3,35,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6708875,1.7353456,0,0,0,1,0,0
16506022,9,19107.008,37,5,completely satis       ,6,not satis/dissatis     ,6,36,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.377853,2.339674,0,0,0,1,0,0
16506022,10,20762.287,38,6,6,completely satis       ,6,6,37,,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.4385395,2.3455048,0,0,0,1,0,0
16506022,11,21836.018,38,5,5,6,6,6,38,,0.0,1.0,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.376054,2.3395007,0,0,0,1,0,0
16506022,12,22809.688,38,6,not satis at all       ,6,6,3,39,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.834321,2.4710038,0,0,0,1,0,0
16506022,13,24250.38,37,5,3,6,6,5,40,0.0,0.0,1.0,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.812268,2.4691386,0,0,0,1,0,0
16506022,14,24262.25,37,2,2,6,6,3,41,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.778194,2.46625,0,0,0,1,0,0
16506022,15,23615.154,37,2,not satis at all       ,2,not satis/dissatis     ,2,42,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.453067,2.4382575,0,0,0,1,0,0
16506022,16,23912.805,35,6,2,3,not satis/dissatis     ,2,43,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.997847,2.4847271,0,0,0,1,0,0
16506022,17,23151.096,37,not satis/dissat       ,3,5,not satis/dissatis     ,3,44,0.0,0.0,0.0,2,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.178455,2.4139884,0,0,0,1,0,0
16506022,18,25051.24,37,6,5,3,not satis/dissatis     ,5,45,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.288923,2.5086982,0,0,0,1,0,0
16506057,1,10288.555,50,not satis at all       ,5,completely satis       ,not satis/dissatis     ,not satis/dissatis     ,26,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9475654,0.6665801,1,1,0,0,0,0
16506057,2,12937.443,35,3,3,completely satis       ,not satis at all       ,not satis/dissatis     ,27,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7436821,1.0093008,1,1,0,0,0,0
16506057,3,15797.962,35,not satis/dissat       ,3,6,not satis/dissatis     ,not satis/dissatis     ,28,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7007816,0.9935412,1,1,0,0,0,0
16506057,4,16788.521,35,6,6,completely satis       ,6,completely satis       ,29,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7560225,1.0137885,1,1,0,0,0,0
16506057,5,16280.298,35,5,6,completely satis       ,not satis/dissatis     ,6,30,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7210884,1.001032,1,1,0,0,0,0
16506057,8,15912.864,10,5,5,completely satis       ,completely satis       ,6,33,,,0.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1485574,0.7647967,1,0,0,1,1,1
16506057,13,24250.38,6,3,completely satis       ,5,not satis/dissatis     ,5,38,,,0.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8497884,1.0472448,1,1,0,0,0,1
16506057,14,24262.25,10,5,completely satis       ,completely satis       ,6,6,39,0.0,,0.0,2,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6604178,0.50706923,1,1,0,0,0,1
16506057,15,23615.154,6,3,completely satis       ,6,3,6,40,,,0.0,4,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.690972,0.9899025,1,1,0,0,0,1
16506057,16,23912.805,6,6,completely satis       ,5,6,6,41,1.0,0.0,0.0,5,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1874473,0.7827352,1,1,0,0,0,1
16506057,17,23151.096,6,3,completely satis       ,not satis/dissat       ,not satis/dissatis     ,not satis/dissatis     ,42,,0.0,0.0,6,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9848337,1.093544,1,1,0,0,1,1
16506057,18,25051.24,21,5,6,6,6,6,43,,0.0,0.0,7,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.472895,0.9053895,1,1,0,0,0,1
16507142,1,10966.286,39,not satis/dissat       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,25,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5929127,0.95278186,0,0,0,1,0,0
16507142,2,5633.213,39,2,6,not satis/dissat       ,6,not satis/dissatis     ,26,1.0,0.0,1.0,3,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.628899,0.9665652,0,0,0,1,0,0
16507142,3,5567.875,39,3,2,6,6,not satis/dissatis     ,27,1.0,0.0,1.0,3,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8611522,1.0512244,0,0,0,1,0,0
16507142,4,6059.6807,39,2,not satis/dissat       ,5,5,6,28,1.0,0.0,1.0,2,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6690865,0.98173624,0,0,0,1,0,0
16507142,5,5580.1475,39,3,5,5,not satis/dissatis     ,5,29,1.0,1.0,0.0,8,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9235241,1.0727898,0,0,0,1,0,0
16507142,6,5597.5854,39,3,5,not satis/dissat       ,not satis/dissatis     ,not satis/dissatis     ,30,1.0,1.0,0.0,4,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9385588,1.0779192,0,1,1,0,0,0
16507177,1,10966.286,40,completely satis       ,5,not satis/dissat       ,6,5,25,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5168539,0.4166384,0,0,1,0,1,0
16508262,1,8348.13,40,3,6,completely satis       ,3,6,29,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6816483,1.5436503,1,1,0,0,0,0
16508262,2,10495.454,37,2,5,completely satis       ,6,6,30,1.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9864783,1.7895033,1,1,0,0,0,0
16508262,3,6730.164,37,3,3,completely satis       ,5,6,31,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.3235035,1.6721317,1,1,0,0,0,0
16508262,4,10875.787,36,6,3,6,6,6,32,1.0,0.0,0.0,3,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.232663,1.8298037,1,0,1,0,0,0
16508262,5,12282.936,36,6,3,6,6,6,33,1.0,0.0,0.0,4,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.884176,1.9292254,1,0,0,1,0,0
16508262,6,12524.693,36,5,5,6,6,6,34,1.0,0.0,0.0,5,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.3017597,1.8408289,1,1,0,0,0,0
16508262,7,12258.367,37,5,5,completely satis       ,6,6,35,1.0,0.0,1.0,6,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6100054,1.7245517,1,0,1,0,0,0
16508262,8,10783.872,37,5,5,6,3,5,36,1.0,0.0,1.0,6,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.747521,1.7487686,1,1,0,0,0,0
16508262,9,21520.21,36,5,not satis at all       ,6,6,5,36,1.0,0.0,1.0,5,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.266451,1.4507823,1,1,0,0,0,0
16508262,10,13599.499,36,6,6,6,6,6,37,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.838841,1.7645323,1,0,0,1,0,0
16508262,11,20131.785,37,6,5,6,5,5,38,1.0,1.0,0.0,8,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1560974,1.817443,1,1,0,0,0,0
16508262,12,19306.479,37,5,5,5,3,5,40,1.0,1.0,,11,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6679296,1.734824,1,1,0,0,0,0
16508262,13,21412.688,37,5,3,6,3,5,41,1.0,1.0,0.0,12,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.197051,1.8240736,1,0,1,0,0,0
16508262,14,14572.048,37,5,5,6,5,5,42,1.0,1.0,0.0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.352134,1.8487909,1,1,0,0,0,0
16508262,15,12348.32,37,5,3,6,5,5,42,1.0,1.0,0.0,14,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.4968815,1.8713223,1,0,1,0,0,0
16511611,4,9568.886,39,6,5,6,6,6,30,1.0,1.0,1.0,4,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2050314,1.6496258,0,0,1,0,0,0
16513886,1,12056.476,48,not satis/dissat       ,not satis/dissat       ,completely satis       ,completely satis       ,6,25,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7453184,1.3205067,1,0,1,0,0,0
16513886,2,25481.176,36,6,completely satis       ,completely satis       ,completely satis       ,completely satis       ,26,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0140395,1.6122419,1,0,0,1,0,0
16513886,3,14923.772,36,3,not satis/dissat       ,6,5,6,27,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.4034586,2.0019472,1,0,0,1,0,0
16513886,4,23792.648,36,not satis/dissat       ,6,6,5,6,28,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.814365,1.5716041,1,0,0,1,0,0
16513886,5,13828.702,42,not satis/dissat       ,not satis at all       ,not satis/dissat       ,not satis/dissatis     ,not satis at all       ,29,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0739996,1.1229795,1,0,0,1,1,0
16516109,1,8669.14,37,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,62,1.0,1.0,0.0,25,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.907278,1.362841,0,0,0,1,0,0
16516109,2,9002.593,38,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,63,1.0,1.0,0.0,26,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8001144,1.3350312,0,0,0,1,0,0
16523938,1,13545.455,38,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,36,0.0,0.0,1.0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8088748,1.032784,0,1,0,0,0,0
16523938,2,8186.04,39,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,37,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6380491,0.97003967,0,1,0,0,0,0
16523938,3,11190.724,39,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,38,0.0,0.0,1.0,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8552175,1.3494275,0,1,0,0,0,0
16523938,4,15116.59,38,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,39,0.0,0.0,1.0,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.554999,1.5162253,0,1,0,0,0,0
16523938,5,57147.16,39,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,40,0.0,0.0,1.0,4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.688034,3.7770743,0,1,0,0,0,0
16523938,6,57976.555,70,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,41,0.0,0.0,1.0,5,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.808784,1.0327517,0,1,0,0,0,0
16523938,7,21090.988,39,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,42,0.0,0.0,0.0,6,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.549381,1.5149912,0,1,0,0,0,0
16523938,8,25179.674,60,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,43,0.0,0.0,0.0,7,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1497054,1.147309,0,1,0,0,0,0
16523938,9,13896.253,70,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,44,0.0,0.0,0.0,8,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7247663,1.0023826,0,1,0,0,0,0
16523962,3,11190.724,11,3,completely satis       ,5,6,6,36,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2382913,0.80571276,1,1,0,0,0,1
16523962,5,57147.16,37,6,completely satis       ,completely satis       ,5,completely satis       ,38,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.993221,1.0963501,1,0,1,0,0,0
16523962,6,57976.555,23,5,completely satis       ,completely satis       ,completely satis       ,completely satis       ,39,1.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4167593,1.2286925,1,0,1,0,0,1
16523962,7,21090.988,23,5,completely satis       ,6,completely satis       ,6,40,1.0,0.0,0.0,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2269855,1.1715484,1,1,0,0,0,1
16523962,8,25179.674,23,5,completely satis       ,6,completely satis       ,6,41,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3827279,1.2186824,1,0,1,0,0,1
16523962,9,13896.253,24,6,completely satis       ,6,completely satis       ,completely satis       ,42,1.0,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3743753,1.2162102,1,0,1,0,0,1
16523997,5,57147.16,40,not satis/dissat       ,5,5,6,5,17,0.0,,1.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5090543,0.41148317,1,0,1,0,0,0
16523997,7,7490.0337,20,3,5,5,not satis/dissatis     ,not satis/dissatis     ,19,0.0,,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4780965,0.90749073,1,1,0,0,0,1
16523997,8,8332.727,16,not satis/dissat       ,completely satis       ,5,5,6,20,0.0,,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7734184,1.0200807,1,1,0,0,0,1
16523997,9,13492.926,16,not satis at all       ,3,3,5,2,21,0.0,,0.0,2,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.153972,1.424065,1,1,0,0,0,1
16523997,10,9719.843,16,5,5,6,5,5,22,0.0,,1.0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.633294,1.2901397,1,1,0,0,0,1
16523997,13,15577.305,20,6,6,6,5,6,25,0.0,,1.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1163816,1.1366726,1,1,0,0,0,1
16523997,14,15638.898,16,2,6,5,not satis/dissatis     ,5,26,0.0,,1.0,2,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.00857,0.697423,1,1,0,0,0,1
16523997,15,15243.0205,16,6,completely satis       ,5,3,6,27,0.0,,0.0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2553408,0.8133011,1,1,0,0,0,1
